Id,account_length,international_plan,number_vmail_messages,total_day_calls,total_day_charge,total_eve_calls,total_eve_charge,total_night_calls,total_night_charge,total_intl_calls,total_intl_charge,number_customer_service_calls,churn
2144,-0.5356080637,0,0,0.4523931161,-0.4344069184,-0.6653883475,-1.551136047,0.1543742984,-0.2233226848,0.2299166428,0.374013089,3,0
2145,1.605957487,0,0,-1.1109567824,-1.0576909471,-0.7662735491,-0.6061618469,-1.098338458,-0.6807600575,-0.9913119838,0.8837797131,1,0
2146,0.1194590459,0,0,0.4019624742,0.2489132252,1.200987883,-0.345479309,-1.3989895195,1.8483408015,0.2299166428,0.199619244,1,0
2147,-0.2836591754,1,0,1.7131591632,0.4934239475,0.2425784674,-0.6527123001,-0.6974703759,-0.8830881262,-0.1771595661,0.2264490663,0,0
2148,0.6485517114,0,0,-0.2032052284,1.2902669264,-0.4131753433,1.2116333506,0.4049168497,-0.6631663124,-0.1771595661,0.8837797131,3,1
2149,-0.1072949536,0,0,0.0993786229,-0.6734598121,-1.371584759,0.47613619,-0.4469278247,0.5420052274,1.0440690605,-0.0955088015,1,0
2150,0.4973823784,0,0.6346153846,-0.8588035729,2.2126399637,-0.8167161499,-0.7365031159,-0.5972533554,-1.0634240136,0.2299166428,0.4813323783,0,0
2151,2.8153121509,0,0,1.36014467,0.848182808,-0.8671587508,2.0565240763,1.6075210958,-0.3816663907,-0.1771595661,0.8435349796,2,1
2152,-0.7119722855,0,0,0.3011011904,-0.7924404761,-0.3122901417,-1.1298544455,0.5051338702,1.4524815366,0.6369928516,-0.2430728242,2,0
2153,1.3792034875,1,0.5,1.0575608187,0.5829323369,1.1505452822,-1.2159727839,-0.5471448452,-1.0634240136,-0.584235775,0.3069385333,1,0
2154,-0.2836591754,0,0,-1.0100954986,-1.6809749759,-0.9680439524,-0.4129774661,1.0062189727,-1.0810177587,-0.1771595661,-0.2699026465,2,0
2155,0.6485517114,1,0,1.3097140282,0.320956563,0.5956766731,0.9067278822,0.2044828086,1.681200223,1.4511452694,0.8167051573,2,0
2156,1.8075165976,0,0,0.0993786229,1.66467397,0.5452340723,1.1068948309,0.2044828086,-0.6323772585,0.2299166428,0.6288964011,2,1
2157,-0.636387619,0,0,0.8054076093,0.824168362,-1.0689291541,-0.1709151095,-0.0961682529,0.234114688,2.672373896,0.374013089,3,0
2158,1.0768648215,0,0,-0.0519133028,0.2598288824,1.6549712904,-1.523205775,-0.0460597426,0.5771927176,-0.9913119838,-0.0284342457,2,0
2159,1.6563472646,1,0,-0.5562197216,-2.4603529032,-0.2618475409,1.2605113265,-0.1462767631,0.6871536245,-0.584235775,1.0581735581,0,1
2160,0.7997210444,0,0,0.2506705486,0.182327716,0.7974470764,-0.3640994903,0.2545913189,1.5712393161,-0.9913119838,0.9910990023,1,0
2161,-0.1576847312,1,0,-0.3040665122,-1.684249673,0.2930210682,2.7547808743,-1.1985554785,-0.5444085329,-1.3983881927,-0.8601587375,1,1
2162,-0.0317102871,0,0,-0.8588035729,0.0426073032,0.5452340723,-0.9133948381,-2.1506171733,-0.0869711602,0.2299166428,0.6691411345,0,0
2163,0.9005005997,0,0.6730769231,-0.7075116473,0.4683179358,0.9487748789,1.935492898,0.2044828086,0.2737006145,-0.1771595661,-1.2223613388,1,0
2164,0.4721874895,0,0,-0.9092342148,0.9507899861,-0.1609623392,1.311716825,0.9060019522,0.2077240703,2.2652976871,-1.0345525825,1,0
2165,0.3714079342,1,0,-1.5648325593,1.3175560696,-0.2114049401,1.0254315378,0.6053508907,-1.626423857,-1.3983881927,-0.135753535,3,1
2166,1.5051779316,0,0,0.1498092648,-0.1691564473,1.0496600805,0.8485398157,-0.3968193144,-0.4388460623,-0.584235775,0.9910990023,2,0
2167,1.6563472646,0,0,-0.5562197216,0.3264143916,0.646119274,0.9975012659,-0.7475788862,-1.2305645921,-0.9913119838,0.3337683556,2,0
2168,0.4973823784,0,0,-0.3040665122,-0.8437440651,0.2930210682,0.0688197245,0.4550253599,0.7531301686,1.4511452694,-1.2894358945,1,0
2169,1.8327114864,0,0,0.7045463255,0.2063421619,1.9071842946,-0.6364196415,-0.0460597426,-1.802361308,-0.584235775,0.0118104878,1,0
2170,1.4043983763,0,0,-1.7665551269,-0.106937201,0.7974470764,-0.0638490671,-0.6974703759,0.7531301686,-0.9913119838,0.119129777,0,0
2171,-0.7623620632,0,0,1.2592833863,-0.0534504805,0.1921358665,0.5063939846,-1.3989895195,1.061020708,-0.1771595661,0.2264490663,0,0
2172,-1.4930138393,0,0,-0.5562197216,0.0338747774,0.1921358665,0.2154536521,1.2066530138,0.1373490899,-1.3983881927,-1.2491911611,1,0
2173,0.7997210444,0,0,-0.7579422892,0.7815972988,-1.2202569565,-0.6969352307,-0.1462767631,0.1593412713,-0.1771595661,0.3337683556,0,0
2174,-1.3418445063,1,0,1.0071301768,-2.4581697718,1.1505452822,-0.4292701248,-0.1963852734,-0.9446662341,1.0440690605,1.0984182916,0,1
2175,1.5051779316,0,0,-0.1527745865,-1.0849800903,-0.1609623392,-2.2028423918,-0.3968193144,-0.9842521606,0.2299166428,0.0118104878,1,0
2176,2.0090757083,0,0,1.0575608187,-0.6821923379,0.5452340723,-0.2244481307,-0.897904417,-0.5048226065,0.2299166428,-0.5247859585,3,0
2177,-0.1828796201,0,0,-1.6152632012,-0.2859539799,-0.7158309483,0.1921784255,0.2044828086,0.5727942813,-0.1771595661,-0.8869885598,2,0
2178,0.2202386012,0,0,-2.1195696201,0.2467300937,0.7470044756,-1.0274434484,0.2545913189,1.6240205514,-1.3983881927,1.0313437358,2,0
2179,-0.5104131749,0,0,1.0575608187,-1.4692112253,0.4947914715,1.2372360999,-1.298772499,-1.2393614646,0.2299166428,-1.074797316,0,0
2180,-1.1654802845,0,0.4615384615,-0.6066503635,-1.632946084,-0.1105197384,-0.1499674055,0.9561104625,-2.0002909405,-0.584235775,0.4813323783,2,0
2181,0.5225772672,0,0,1.4105753119,-0.2117275106,-0.0600771376,-1.5185507297,0.2545913189,1.3029347032,1.0440690605,-2.6711717438,2,0
2182,1.4295932651,0,0.5576923077,0.0993786229,0.7215611839,0.4443488707,0.1060600871,0.855893442,-0.1573461406,0.2299166428,1.7155042049,1,0
2183,1.7571268199,0,0.7115384615,1.5114365957,-0.0403516918,0.1416932657,0.8345746797,-0.3467108042,0.8410988942,-0.1771595661,0.9910990023,0,0
2184,0.9508903773,0,0,0.048947981,-0.6265224859,2.1089546978,1.6585177014,-0.0961682529,-0.4828304251,0.6369928516,1.3533016036,3,0
2185,-0.2080745089,0,0.5961538462,0.8054076093,-0.1484166986,-0.4636179442,1.2977516891,-0.4970363349,0.5508020999,0.2299166428,0.5618218453,1,0
2186,0.6485517114,0,0,2.1670349402,0.1965180704,-1.4220273598,-1.0088232671,-0.6473618657,-0.179338322,-0.584235775,0.9910990023,1,0
2187,-1.4930138393,0,0,-1.3126793499,0.9617056433,-0.6149457466,2.5010809044,0.9561104625,0.5156146097,-0.9913119838,0.2264490663,3,1
2188,1.6815421535,0,0,1.2088527444,-0.206269682,0.3939062698,-0.5409912124,-1.7998576016,0.3176849773,-0.1771595661,0.7764604238,4,1
2189,-0.2332693977,0,0,0.3515318323,-1.0478668556,1.2514304838,2.3428093635,-1.098338458,0.7355364235,-0.1771595661,-1.074797316,2,0
2190,0.6737466002,0,0,0.8558382512,-1.5641774433,-1.6237977631,-0.4665104873,1.3569785445,-0.7555334742,-0.1771595661,-0.2028280907,3,0
2191,-0.3088540642,0,0.5192307692,0.3011011904,-1.6122063352,-0.4131753433,1.0161214472,0.2044828086,-0.227721121,-1.3983881927,0.2264490663,1,0
2192,0.3210181566,0,0,1.5114365957,-1.66460149,-0.0096345368,-0.5945242336,-1.298772499,-1.2481583372,1.8582214782,-1.7589577851,1,0
2193,-0.5608029525,0,0,-0.9596648567,-0.5086333877,-0.9176013516,1.1068948309,0.6053508907,-0.5312132241,0.6369928516,-1.7992025185,2,0
2194,0.5729670449,0,0,-0.404927796,1.4398114307,-1.4724699607,0.2177811748,0.2044828086,-0.2189242485,-0.9913119838,-0.31014738,2,0
2195,0.9005005997,1,0.5576923077,-0.1023439446,-1.7650255367,-0.7662735491,0.5878572777,0.2044828086,0.854294203,-0.584235775,-0.4577114027,2,0
2196,-0.8127518409,0,0.6538461538,-1.4135406337,-0.376553935,0.9487748789,-0.3198765597,0.0541572779,0.154942835,2.2652976871,-1.5040744731,1,0
2197,0.7997210444,0,0.1923076923,-2.3212921876,0.0480651319,-1.6237977631,1.8144617196,0.8057849317,-1.1513927391,-0.1771595661,0.454502556,0,0
2198,0.8249159332,0,0,-1.6656938431,0.665891332,1.6549712904,0.4272582142,-0.2464937836,-0.1661430132,-1.3983881927,-2.5906822769,2,0
2199,0.6737466002,0,0,0.2506705486,1.5107632028,0.343463669,-0.3734095809,1.5574125855,-1.9695018865,0.2299166428,-2.5236077211,0,0
2200,0.2454334901,0,0,0.2506705486,1.1298067649,-0.7662735491,-0.5200435085,-2.0504001528,0.8894816932,-0.1771595661,-0.6321052478,2,0
2201,0.5225772672,0,0,2.1166042983,-0.0578167434,-0.6149457466,-1.5255332977,-2.4512682349,0.2517084331,0.6369928516,-0.6723499813,1,0
2202,0.3966028231,0,0,1.4105753119,-1.684249673,1.8567416937,-0.3920297622,-0.2966022939,-0.1441508318,-0.584235775,1.3533016036,2,0
2203,0.2958232677,1,0.3076923077,-1.4135406337,0.3711685863,-0.4636179442,-0.0568664991,-0.3968193144,-0.975455288,-0.584235775,0.0520552213,1,0
2204,-0.0821000647,1,0,0.1498092648,-0.6549031948,-0.3627327425,1.8540296048,1.0062189727,0.7795207863,-0.9913119838,0.2666937998,4,1
2205,-1.4426240616,0,0,-0.0519133028,-0.3852864608,2.4620529036,-1.6023415455,1.3068700343,-0.5224163516,-0.584235775,-1.2491911611,2,0
2206,0.2454334901,0,0,0.3011011904,-0.5282815707,1.3018730847,-1.2392480105,0.6053508907,0.6563645705,1.4511452694,0.3337683556,3,0
2207,-0.8379467297,0,0,1.0071301768,-0.0763733607,1.9071842946,0.6995783654,0.2044828086,-0.9490646704,-0.1771595661,0.119129777,1,0
2208,1.6563472646,0,0,-0.2536358703,-0.5228237421,0.2425784674,-1.5744112736,1.3068700343,-0.0473852337,0.2299166428,-0.1625833573,0,0
2209,0.7241363779,0,0,1.1079914606,-0.3525394891,-0.2618475409,0.3946728969,0.2044828086,0.4804271195,-0.584235775,-0.2430728242,1,0
2210,0.0690692682,1,0,-1.1109567824,-0.1593323558,-0.7158309483,-1.1112342642,0.3046998292,-0.8391037635,-0.584235775,-1.2491911611,3,0
2211,-0.7371671744,0,0,0.502823758,1.8295003944,-1.6742403639,-0.2058279494,-0.7976873965,1.0830128894,1.0440690605,0.5215771118,0,1
2212,0.2958232677,0,0.5192307692,1.0575608187,0.6069467828,0.0408080641,0.5063939846,-0.0460597426,-0.2101273759,-0.584235775,0.3069385333,4,0
2213,-2.3244451707,0,0.6923076923,-1.6656938431,1.1614621709,-2.0777811705,-0.5875416657,1.5073040753,-0.4564398074,3.0794501048,-1.9735963636,1,0
2214,-0.0569051759,0,0,1.0575608187,0.6844479493,-1.371584759,2.0332488497,-1.4490980298,-0.0649789788,-0.9913119838,0.7764604238,0,1
2215,-0.2584642866,0,0,0.5532543999,-0.0818311894,0.7470044756,1.6724828374,1.1064359932,-0.9798537243,1.0440690605,0.9910990023,1,0
2216,-2.1984707266,0,0,1.6627285214,2.2803170386,-0.7158309483,-0.5968517563,-0.9981214375,0.5376067911,-0.584235775,0.454502556,0,1
2217,-1.0647007292,0,0,0.3515318323,1.0872357017,-0.6149457466,-0.2663435386,-0.7976873965,-0.3816663907,-0.584235775,0.5618218453,2,0
2218,0.9256954885,0,0.4230769231,-2.9264598902,0.1725036245,1.8567416937,-0.4269426021,1.3068700343,-0.4124554446,0.2299166428,0.4142578225,2,0
2219,0.3966028231,0,0,-0.3040665122,-0.872124774,1.3018730847,0.9323306314,-1.098338458,0.3704662126,0.2299166428,0.374013089,5,1
2220,-0.1576847312,0,0.5384615385,0.3515318323,-1.6253051239,-0.7158309483,-1.4417424819,-0.6974703759,0.4980208646,-0.1771595661,-0.135753535,3,0
2221,-0.3340489531,0,0,-1.4135406337,-0.0578167434,0.2425784674,0.955605858,-0.6473618657,0.0097944379,1.0440690605,-0.6052754255,3,0
2222,0.4973823784,0,0,0.1498092648,0.0786289722,-0.7158309483,0.1665756762,-1.49920654,-0.6059866408,0.6369928516,-0.0284342457,2,0
2223,-0.0821000647,0,0.4615384615,0.4523931161,-0.0774649265,-0.9680439524,-0.8156388863,-0.2966022939,1.3601143748,1.8582214782,0.6691411345,0,0
2224,0.850110822,0,0,0.4019624742,0.4530360157,0.2425784674,-1.1391645361,-0.7976873965,-0.6851584938,-0.1771595661,0.2666937998,6,0
2225,-0.8127518409,0,0,-1.0100954986,-0.6811007722,-1.7751255656,-1.311401213,-0.7976873965,0.3000912322,0.2299166428,1.9033129611,2,0
2226,-0.1828796201,0,0,-0.3544971541,-0.0185203773,-1.7751255656,-0.2337582213,-0.5972533554,1.0434269629,0.2299166428,0.6691411345,1,0
2227,0.4973823784,0,0,-0.0014826609,-0.7978983047,1.4532008871,0.2294187881,-0.3968193144,-0.9446662341,-0.9913119838,0.0922999547,1,0
2228,-1.4930138393,0,0,-0.404927796,1.0675875186,2.7647085086,0.4528609634,-0.4970363349,0.3352787224,0.6369928516,-0.0284342457,2,0
2229,-0.5104131749,0,0,-0.404927796,0.4344793984,-0.1609623392,0.3108820812,-1.699640581,-0.9138771802,0.2299166428,-0.9674780267,2,0
2230,-0.4348285084,0,0.4807692308,-0.2536358703,0.2041590305,1.8062990929,0.9905186979,-0.6974703759,0.9686535462,0.2299166428,2.6545479859,2,0
2231,0.2202386012,1,0,2.0661736564,0.534903445,-0.3627327425,0.0874399058,0.5552423804,-1.6044316756,-0.584235775,-0.8869885598,2,0
2232,-0.8631416185,0,0.6346153846,0.2002399067,-1.6973484617,-0.3122901417,-1.8001809716,0.3548083394,-0.5488069692,1.8582214782,-1.1418718718,3,0
2233,0.0942641571,0,0,-0.6066503635,-1.5423461289,-0.7662735491,-0.8901196115,0.2545913189,1.2105675414,0.2299166428,0.7764604238,0,0
2234,-0.2836591754,0,0,-0.2032052284,-0.7869826474,-1.8760107672,-0.1592774962,1.256761524,1.0962081982,0.2299166428,0.2666937998,1,0
2235,0.6737466002,0,0,0.6036850418,0.816527402,0.1416932657,-0.2966013331,-0.8477959067,-0.8127131458,-1.3983881927,-0.0955088015,2,0
2236,0.4217977119,0,0.25,-1.7665551269,0.5065227362,-1.1698143557,-0.948307678,-0.2464937836,0.6431692617,-0.584235775,-0.2028280907,1,0
2237,0.698941489,0,0,-0.2536358703,1.6297438668,1.3018730847,-1.5860488869,1.056327483,0.4056537028,0.6369928516,1.5008656263,2,0
2238,-0.3088540642,0,0,-1.9682776944,-0.2521154424,-0.6149457466,-0.4222875568,1.5574125855,0.8367004579,1.0440690605,-1.2491911611,4,1
2239,-0.9891160627,0,0,0.2002399067,1.6111872495,1.5540860888,-0.4013398528,0.3046998292,0.599184899,-0.1771595661,2.5472286966,1,1
2240,-1.9717167271,0,0,0.4019624742,0.0284169488,2.4116103028,-0.0405738405,-0.1963852734,0.1241537811,-0.584235775,-0.3503921135,2,0
2241,-0.5608029525,0,0,-1.0100954986,-0.6156068287,-0.0096345368,-0.0196261366,0.3046998292,-0.7863225281,1.0440690605,1.2459823143,0,0
2242,-1.1150905068,0,0.5576923077,0.7549769674,-2.6459190764,0.5452340723,-1.1182168322,0.0541572779,0.520013046,-0.584235775,-1.9467665413,1,0
2243,2.3114143742,0,0,-0.6066503635,0.0873614979,-0.1105197384,0.4807912354,0.2545913189,0.2385131243,-0.584235775,0.4142578225,2,0
2244,-0.7623620632,0,0,0.4019624742,-0.4431394442,0.7974470764,-0.585214143,-0.1963852734,-0.0869711602,-0.1771595661,-0.6052754255,2,0
2245,1.2028392657,0,0,-0.808372931,1.0948766617,-0.7662735491,-0.098761907,0.2044828086,0.6387708254,-0.584235775,0.2264490663,1,0
2246,-0.8883365073,0,0.5576923077,1.4610059538,0.653884109,-1.1698143557,-0.7667609105,-0.4469278247,-1.4284942245,0.2299166428,-0.5247859585,2,0
2247,0.4721874895,0,0,-1.5144019174,-0.8426524994,-1.3211421582,0.2154536521,0.2545913189,-0.2365179936,0.6369928516,0.374013089,1,0
2248,-0.5104131749,0,0,0.8054076093,0.269652974,-0.3627327425,0.1828683349,0.0040487676,-0.1265570867,-0.584235775,0.9240244465,0,0
2249,1.303618821,0,0.3846153846,0.2506705486,1.0916019646,0.5452340723,0.1665756762,1.5073040753,1.3425206297,-0.584235775,1.0984182916,5,0
2250,0.3210181566,0,0,-0.7579422892,-1.6274882554,-0.4131753433,-0.454872874,-1.3989895195,-0.8039162733,-0.1771595661,1.5008656263,3,0
2251,-0.636387619,0,0,1.6627285214,0.5403612736,1.0496600805,0.2154536521,1.1565445035,1.7955595662,-0.1771595661,-1.1150420495,1,0
2252,-0.5104131749,0,0,-0.8588035729,0.320956563,-0.7158309483,-0.715555412,-0.0961682529,-2.1058534111,0.6369928516,-1.3967551838,1,0
2253,1.2028392657,0,0,1.0575608187,-3.0192345542,1.2514304838,-0.7714159558,-0.897904417,0.0537788007,0.6369928516,0.119129777,1,0
2254,-0.938726285,1,0,0.6036850418,-2.1787289463,0.5452340723,0.0455444979,-2.1005086631,1.1621847424,1.4511452694,-0.4979561362,1,0
2255,-0.0821000647,0,0.5384615385,-0.1527745865,0.408281821,-0.8167161499,-2.6008487667,-1.7998576016,1.1313956884,-0.584235775,-1.2894358945,1,0
2256,1.6563472646,0,0,0.8054076093,-0.8197296192,-0.3627327425,-0.3803921489,0.4049168497,-1.3669161167,-0.1771595661,0.374013089,0,0
2257,-0.1576847312,0,0,0.4523931161,0.4956070789,-1.0184865532,-0.6573673455,0.855893442,0.7487317324,0.6369928516,-2.7784910331,1,0
2258,-0.3844387307,0,0.6346153846,-0.2536358703,0.5119805648,-0.6149457466,0.6507003895,-0.3968193144,0.4144505753,-0.584235775,1.1789077585,1,0
2259,-0.5104131749,1,0,1.1079914606,1.7858377654,-1.0689291541,-0.098761907,-1.098338458,0.1945287615,-0.584235775,-1.1150420495,1,1
2260,2.7649223732,0,0.5961538462,-0.6570810054,2.4778904348,0.1416932657,-1.0483911524,-0.1462767631,-0.1529477043,1.0440690605,-0.055264068,3,0
2261,-0.3088540642,1,0.4807692308,0.7045463255,2.0085171732,-1.3211421582,0.0548545885,0.855893442,0.5552005362,0.2299166428,0.9910990023,1,0
2262,-0.0065153983,0,0,-0.7579422892,0.5676504168,-1.5733551623,2.5453038349,-1.098338458,-1.4504864059,0.2299166428,-0.31014738,4,0
2263,1.3540085986,0,0.6730769231,-1.2118180661,-2.1416157116,-0.4636179442,-0.3268591277,-1.2486639887,-0.9666584155,-1.3983881927,1.5679401821,1,0
2264,-1.7197678388,0,0.5,1.8644510889,1.1734693939,0.3939062698,0.715871024,2.4593657701,-0.5356116604,1.8582214782,-0.4577114027,1,0
2265,-2.0724962824,0,0,-0.1527745865,0.3100409058,0.343463669,0.0595096339,0.2545913189,0.0317866193,-0.584235775,-0.565030692,3,0
2266,0.6485517114,0,0.5961538462,-0.6066503635,1.8131269085,-1.7751255656,1.0393966738,0.7055679112,0.4496380656,-0.1771595661,-0.565030692,0,0
2267,1.1020597103,0,0.7115384615,0.0993786229,0.7346599726,-1.1698143557,0.4249306915,0.5552423804,-1.6220254207,-0.1771595661,-0.0955088015,1,0
2268,-1.7953525053,0,0,0.1498092648,2.4658832118,2.5629381053,0.3108820812,0.3046998292,0.3572709037,-0.1771595661,0.9240244465,2,1
2269,-0.3592438419,0,0.3076923077,-0.6066503635,-0.6418044061,1.4532008871,-0.1895352908,-0.897904417,0.3000912322,1.0440690605,0.374013089,0,0
2270,0.9508903773,0,0.7115384615,0.0993786229,-1.9385844869,2.361167702,-0.5340086445,-0.1963852734,-0.7467366017,3.4865263137,-0.7528394482,0,0
2271,1.152449488,0,0,-0.7075116473,0.289301157,-0.9176013516,0.5529444378,-0.2966022939,2.0418719977,-0.1771595661,0.6959709568,3,0
2272,1.8831012641,0,0,-0.2536358703,-0.8961392199,-1.3211421582,0.6041499363,0.4049168497,2.2354031938,2.2652976871,-0.565030692,1,0
2273,-0.6615825079,0,0,0.0993786229,-1.0445921584,0.0408080641,1.216288396,-0.0961682529,1.3425206297,-0.9913119838,0.5215771118,2,0
2274,-1.3166496175,0,0,-0.1023439446,-0.1560576586,1.3523156855,-0.8226214543,0.0541572779,-1.2041739744,-0.584235775,-0.9674780267,2,0
2275,-0.6615825079,0,0.5961538462,-1.5144019174,1.2826259664,-2.0777811705,0.1758857669,-1.2486639887,-0.3904632633,-0.9913119838,-0.135753535,4,0
2276,0.1194590459,1,0,-0.0014826609,0.8929370027,0.3939062698,-1.0995966509,2.0083891778,0.8894816932,1.0440690605,-0.9272332933,0,0
2277,1.4295932651,0,0,-1.4639712756,-0.2171853392,-2.6326497796,0.0874399058,-0.5972533554,-0.4872288613,-0.9913119838,-1.58456394,3,0
2278,2.941286595,0,0,1.9148817308,-1.0500499871,0.2425784674,0.9462957674,-1.098338458,1.3689112473,-0.1771595661,1.0984182916,0,0
2279,-0.8127518409,0,0,-1.9682776944,-0.0294360346,-0.8167161499,1.0231040152,-1.1985554785,1.0962081982,-0.1771595661,-0.6723499813,1,0
2280,-0.5104131749,0,0,-0.7075116473,-1.2454402518,-0.1609623392,-0.2989288558,2.2589317291,0.7311379872,0.2299166428,-0.2699026465,1,0
2281,-1.5685985058,0,0.4807692308,0.3011011904,-0.7029320866,0.4443488707,2.2357433211,0.855893442,-1.4592832785,0.6369928516,1.1386630251,2,0
2282,0.1698488236,0,0.7307692308,-2.170000262,0.4432119242,-0.4131753433,0.1037325644,-0.9981214375,1.7031924044,-0.1771595661,-0.7125947147,0,0
2283,1.001280155,0,0,-1.4639712756,-0.5675779368,-0.1609623392,0.2340738334,-1.6495320708,0.902677002,-0.1771595661,0.8435349796,3,0
2284,-0.0569051759,0,0,0.8054076093,0.8689225567,0.1416932657,-1.5860488869,0.1042657881,-1.6484160384,-0.1771595661,-2.0138410971,5,1
2285,0.3462130454,0,0,-1.262248708,-0.463879193,-0.6653883475,-0.6084893696,1.657629606,0.1329506536,0.2299166428,0.8435349796,2,0
2286,-1.3670393951,0,0,0.2506705486,-0.4431394442,-0.1105197384,-0.2989288558,-0.1963852734,0.520013046,-0.584235775,0.5618218453,1,0
2287,0.4469926007,0,0.8076923077,0.2506705486,-0.5861345541,0.2425784674,-0.6596948681,0.2545913189,1.3909034287,1.0440690605,0.0520552213,0,0
2288,-1.5937933946,0,0,0.6036850418,1.696329376,-0.2114049401,-0.9017572248,-0.1462767631,-0.0165961798,-0.1771595661,-1.329680628,3,0
2289,-1.6693780611,0,0,-1.3126793499,0.2489132252,-0.8167161499,-1.4580351406,3.3112104445,0.4100521391,-0.1771595661,-0.5247859585,0,0
2290,-0.0569051759,1,0.4423076923,-2.3212921876,1.2105826285,-0.8671587508,1.8214442876,-0.4970363349,-0.3244867191,1.0440690605,0.199619244,1,0
2291,0.3210181566,0,0,0.4019624742,1.2062163656,2.0080694962,1.1720654654,0.7556764215,0.075770982,-0.9913119838,0.1593745105,3,1
2292,-0.787556952,0,0,-0.6570810054,0.2936674199,-1.7246829648,0.715871024,-1.2486639887,-0.3596742093,-1.3983881927,0.5886516676,0,0
2293,0.5225772672,0,0,0.6036850418,-0.8568428538,0.1921358665,-0.1103995203,1.9582806676,-0.8083147095,-0.9913119838,0.0922999547,2,0
2294,-1.0395058403,1,0.5961538462,-1.1109567824,0.8296261907,-1.0689291541,-0.1848802454,-1.0482299477,0.520013046,-0.584235775,-0.4174666693,1,0
2295,-1.0395058403,0,0,-0.0014826609,0.1746867559,1.6549712904,-1.6768222706,0.7556764215,0.4012552665,-0.1771595661,-1.0345525825,0,0
2296,2.2610245966,0,0,-0.2032052284,-0.6941995609,-0.2114049401,-0.4502178287,0.855893442,-1.7231894551,-0.1771595661,-1.329680628,0,0
2297,0.2202386012,0,0,-1.0100954986,-0.087289018,-0.3122901417,0.7391462506,0.1543742984,-0.0385883611,0.6369928516,-0.0284342457,1,0
2298,0.9005005997,0,0,0.4523931161,-1.6307629525,0.7470044756,0.3644151023,-0.9981214375,0.2429115606,-0.1771595661,0.9508542688,2,0
2299,-0.3592438419,0,0,-0.404927796,-1.6231219925,-0.6653883475,-0.810983841,0.7556764215,-1.0238380871,0.2299166428,-0.5247859585,1,0
2300,-0.0065153983,0,0.5192307692,-0.0014826609,0.7684985101,-1.5229125615,0.7019058881,-0.4469278247,-0.1529477043,-0.1771595661,-0.819914004,0,0
2301,0.1446539347,0,0,-0.3040665122,-0.3841948951,0.8983322781,1.5072287285,-1.7497490913,0.4584349381,-0.584235775,-0.5247859585,0,0
2302,0.0942641571,0,0,0.3515318323,-0.6636357206,-0.7662735491,-0.3990123302,-0.2966022939,0.5068177371,0.6369928516,2.4399094074,2,0
2303,0.7241363779,0,0,-0.0014826609,-0.3929274209,-0.514060545,0.0362344073,-0.1963852734,0.647567698,0.6369928516,0.454502556,2,0
2304,2.638947929,0,0,1.1584221025,-2.4199649714,-0.9680439524,-0.9878755632,-1.6495320708,-0.2409164299,-0.1771595661,-0.055264068,2,0
2305,-0.1828796201,0,0.6153846154,1.0071301768,-1.1766716111,-0.1609623392,0.6274251629,0.6053508907,-1.4372910971,1.8582214782,0.2666937998,0,0
2306,0.5729670449,0,0,-0.1023439446,-0.5621201082,-0.2618475409,-2.1935323012,-0.4469278247,2.4861140616,-0.584235775,0.3069385333,3,0
2307,-0.0317102871,0,0,1.0071301768,1.375409053,-0.4131753433,-0.817966409,-0.2966022939,1.267747213,0.2299166428,-1.5443192065,1,0
2308,-0.9891160627,0,0.6346153846,-2.3717228295,1.6777727587,0.7974470764,0.0013215674,0.1042657881,0.027388183,-0.584235775,0.2264490663,3,0
2309,-0.7371671744,0,0,0.6036850418,0.4956070789,-0.2114049401,-0.5316811218,-1.9501831323,-0.434447626,-0.584235775,0.6691411345,1,0
2310,-2.4252247261,1,0,-0.5562197216,-0.6494453661,-0.3627327425,2.0402314177,-0.897904417,0.1109584723,-0.1771595661,-0.4979561362,0,0
2311,1.2028392657,0,0.4807692308,0.0993786229,0.9355080659,0.4443488707,0.6553554349,-0.4970363349,0.3044896684,-0.9913119838,1.1789077585,3,0
2312,1.0264750438,0,0,0.2002399067,-0.5337393993,0.6965618748,0.8229370664,0.4550253599,2.0550673065,-0.9913119838,0.199619244,1,0
2313,-1.1150905068,0,0,-2.170000262,-0.634163446,-0.1609623392,-0.0871242937,0.5051338702,2.1694266497,-0.584235775,-0.390636847,0,0
2314,1.5051779316,0,0,0.5532543999,1.4048813275,-1.9768959689,-0.2616884932,-0.9480129272,-1.6088301119,-0.1771595661,0.454502556,3,0
2315,-1.4426240616,0,0.6730769231,0.2506705486,0.3689854549,-0.6149457466,0.8648324743,-0.1462767631,0.1329506536,-0.1771595661,0.4813323783,3,0
2316,-1.4678189505,0,0,-2.4221534714,-0.5490213195,-0.2114049401,0.9113829275,0.9060019522,-1.9123222149,-0.1771595661,-1.1821166053,2,0
2317,0.8753057108,1,0,0.3515318323,0.1059181153,-0.3122901417,-2.6636918785,0.2545913189,0.2517084331,-0.1771595661,0.9508542688,1,0
2318,0.1446539347,0,0,0.502823758,0.6047636514,-1.5733551623,-0.2686710612,-1.4490980298,-1.4328926608,-0.584235775,-1.4369999173,3,0
2319,0.1446539347,0,0,1.6627285214,0.269652974,-1.371584759,0.2526940147,-0.3968193144,-0.1881351945,1.0440690605,0.454502556,0,0
